file_id	image_path	segmented_path	species	source	Phase

1735959	dataset/images/field/quercus_montana/13292231174806.jpg	dataset/segmented/field/quercus_montana/13292231174806.png	Quercus montana	field	Vegetative

1735961	dataset/images/field/quercus_montana/13292231177681.jpg	dataset/segmented/field/quercus_montana/13292231177681.png	Quercus montana	field	Young

1735963	dataset/images/field/quercus_montana/13292231179004.jpg	dataset/segmented/field/quercus_montana/13292231179004.png	Quercus montana	field	Vegetative

1735965	dataset/images/field/quercus_montana/13292231177399.jpg	dataset/segmented/field/quercus_montana/13292231177399.png	Quercus montana	field	Young

1735967	dataset/images/field/quercus_montana/13292231174757.jpg	dataset/segmented/field/quercus_montana/13292231174757.png	Quercus montana	field	Vegetative

1735969	dataset/images/field/quercus_montana/13292231173101.jpg	dataset/segmented/field/quercus_montana/13292231173101.png	Quercus montana	field	Young



1735971	dataset/images/field/quercus_montana/13292231175094.jpg	dataset/segmented/field/quercus_montana/13292231175094.png	Quercus montana	field	Young



1735973	dataset/images/field/quercus_montana/13292231176837.jpg	dataset/segmented/field/quercus_montana/13292231176837.png	Quercus montana	field	Young

1735975	dataset/images/field/quercus_montana/13292231175402.jpg	dataset/segmented/field/quercus_montana/13292231175402.png	Quercus montana	field	Young



1735977	dataset/images/field/quercus_montana/13292231176114.jpg	dataset/segmented/field/quercus_montana/13292231176114.png	Quercus montana	field	Young

1735979	dataset/images/field/quercus_montana/13292231174834.jpg	dataset/segmented/field/quercus_montana/13292231174834.png	Quercus montana	field	Vegetative
1735981	dataset/images/field/quercus_montana/13292231176555.jpg	dataset/segmented/field/quercus_montana/13292231176555.png	Quercus montana	field	Vegetative

1735983	dataset/images/field/quercus_montana/13292231179416.jpg	dataset/segmented/field/quercus_montana/13292231179416.png	Quercus montana	field	Vegetative

1735986	dataset/images/field/quercus_montana/13292231173527.jpg	dataset/segmented/field/quercus_montana/13292231173527.png	Quercus montana	field	Vegetative

1735988	dataset/images/field/quercus_montana/13292231179100.jpg	dataset/segmented/field/quercus_montana/13292231179100.png	Quercus montana	field	Young

1735990	dataset/images/field/quercus_montana/13292231174963.jpg	dataset/segmented/field/quercus_montana/13292231174963.png	Quercus montana	field	Vegetative

1735992	dataset/images/field/quercus_montana/13292231177384.jpg	dataset/segmented/field/quercus_montana/13292231177384.png	Quercus montana	field	Vegetative

1735994	dataset/images/field/quercus_montana/13292231173705.jpg	dataset/segmented/field/quercus_montana/13292231173705.png	Quercus montana	field	Vegetative

1735996	dataset/images/field/quercus_montana/13292231178845.jpg	dataset/segmented/field/quercus_montana/13292231178845.png	Quercus montana	field	Vegetative

1735998	dataset/images/field/quercus_montana/13292231177219.jpg	dataset/segmented/field/quercus_montana/13292231177219.png	Quercus montana	field	Vegetative

1736000	dataset/images/field/quercus_montana/13292231179762.jpg	dataset/segmented/field/quercus_montana/13292231179762.png	Quercus montana	field	Vegetative

1736002	dataset/images/field/quercus_montana/13292231172389.jpg	dataset/segmented/field/quercus_montana/13292231172389.png	Quercus montana	field	Vegetative

1736004	dataset/images/field/quercus_montana/13292231174691.jpg	dataset/segmented/field/quercus_montana/13292231174691.png	Quercus montana	field	Vegetative

1736006	dataset/images/field/quercus_montana/13292231175973.jpg	dataset/segmented/field/quercus_montana/13292231175973.png	Quercus montana	field	Young

1736008	dataset/images/field/quercus_montana/13292231179691.jpg	dataset/segmented/field/quercus_montana/13292231179691.png	Quercus montana	field	Vegetative

1736009	dataset/images/field/quercus_montana/13292231177092.jpg	dataset/segmented/field/quercus_montana/13292231177092.png	Quercus montana	field	Vegetative

1736011	dataset/images/field/quercus_montana/13292231179552.jpg	dataset/segmented/field/quercus_montana/13292231179552.png	Quercus montana	field	Vegetative

1736013	dataset/images/field/quercus_montana/13292231173845.jpg	dataset/segmented/field/quercus_montana/13292231173845.png	Quercus montana	field	Vegetative

1736015	dataset/images/field/quercus_montana/13292231173570.jpg	dataset/segmented/field/quercus_montana/13292231173570.png	Quercus montana	field	Vegetative

1736017	dataset/images/field/quercus_montana/13292231174818.jpg	dataset/segmented/field/quercus_montana/13292231174818.png	Quercus montana	field	Vegetative

1736019	dataset/images/field/quercus_montana/13292231175298.jpg	dataset/segmented/field/quercus_montana/13292231175298.png	Quercus montana	field	Vegetative

1736021	dataset/images/field/quercus_montana/13292231172603.jpg	dataset/segmented/field/quercus_montana/13292231172603.png	Quercus montana	field	Vegetative

1736023	dataset/images/field/quercus_montana/13292231177222.jpg	dataset/segmented/field/quercus_montana/13292231177222.png	Quercus montana	field	Vegetative

1736025	dataset/images/field/quercus_montana/13292231172679.jpg	dataset/segmented/field/quercus_montana/13292231172679.png	Quercus montana	field	Vegetative

1736027	dataset/images/field/quercus_montana/13292231174703.jpg	dataset/segmented/field/quercus_montana/13292231174703.png	Quercus montana	field	Vegetative

1736029	dataset/images/field/quercus_montana/13292231174211.jpg	dataset/segmented/field/quercus_montana/13292231174211.png	Quercus montana	field	Vegetative

1736031	dataset/images/field/quercus_montana/13292231173082.jpg	dataset/segmented/field/quercus_montana/13292231173082.png	Quercus montana	field	Vegetative

1736033	dataset/images/field/quercus_montana/13292231179955.jpg	dataset/segmented/field/quercus_montana/13292231179955.png	Quercus montana	field	Vegetative

1736034	dataset/images/field/quercus_montana/13292231170979.jpg	dataset/segmented/field/quercus_montana/13292231170979.png	Quercus montana	field	Vegetative

1736035	dataset/images/field/quercus_montana/13292231172496.jpg	dataset/segmented/field/quercus_montana/13292231172496.png	Quercus montana	field	Vegetative

1736036	dataset/images/field/quercus_montana/13292231170554.jpg	dataset/segmented/field/quercus_montana/13292231170554.png	Quercus montana	field	Vegetative

75457	dataset/images/lab/ulmus_rubra/pi1077-01-1.jpg	dataset/segmented/lab/ulmus_rubra/pi1077-01-1.png	Ulmus rubra	lab	Adult

75458	dataset/images/lab/ulmus_rubra/pi1077-01-2.jpg	dataset/segmented/lab/ulmus_rubra/pi1077-01-2.png	Ulmus rubra	lab	Adult

75459	dataset/images/lab/ulmus_rubra/pi1077-01-3.jpg	dataset/segmented/lab/ulmus_rubra/pi1077-01-3.png	Ulmus rubra	lab	Adult

75460	dataset/images/lab/ulmus_rubra/pi1077-01-4.jpg	dataset/segmented/lab/ulmus_rubra/pi1077-01-4.png	Ulmus rubra	lab	Adult

75461	dataset/images/lab/ulmus_rubra/pi1077-02-1.jpg	dataset/segmented/lab/ulmus_rubra/pi1077-02-1.png	Ulmus rubra	lab	Adult

75462	dataset/images/lab/ulmus_rubra/pi1077-02-2.jpg	dataset/segmented/lab/ulmus_rubra/pi1077-02-2.png	Ulmus rubra	lab	Adult

75463	dataset/images/lab/ulmus_rubra/pi1077-02-3.jpg	dataset/segmented/lab/ulmus_rubra/pi1077-02-3.png	Ulmus rubra	lab	Adult

75464	dataset/images/lab/ulmus_rubra/pi1077-02-4.jpg	dataset/segmented/lab/ulmus_rubra/pi1077-02-4.png	Ulmus rubra	lab	Adult

75465	dataset/images/lab/ulmus_rubra/pi2534-01-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-01-1.png	Ulmus rubra	lab	Vegetative
75466	dataset/images/lab/ulmus_rubra/pi2534-01-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-01-2.png	Ulmus rubra	lab	Vegetative

75467	dataset/images/lab/ulmus_rubra/pi2534-01-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-01-3.png	Ulmus rubra	lab	Vegetative

75468	dataset/images/lab/ulmus_rubra/pi2534-01-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-01-4.png	Ulmus rubra	lab	Vegetative

75469	dataset/images/lab/ulmus_rubra/pi2534-02-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-02-1.png	Ulmus rubra	lab	Vegetative

75470	dataset/images/lab/ulmus_rubra/pi2534-02-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-02-2.png	Ulmus rubra	lab	Vegetative

75471	dataset/images/lab/ulmus_rubra/pi2534-02-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-02-3.png	Ulmus rubra	lab	Vegetative

75472	dataset/images/lab/ulmus_rubra/pi2534-02-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-02-4.png	Ulmus rubra	lab	Vegetative

75473	dataset/images/lab/ulmus_rubra/pi2534-03-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-03-1.png	Ulmus rubra	lab	Young

75474	dataset/images/lab/ulmus_rubra/pi2534-03-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-03-2.png	Ulmus rubra	lab	Young

75475	dataset/images/lab/ulmus_rubra/pi2534-03-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-03-3.png	Ulmus rubra	lab	Young

75476	dataset/images/lab/ulmus_rubra/pi2534-03-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-03-4.png	Ulmus rubra	lab	Young

75477	dataset/images/lab/ulmus_rubra/pi2534-04-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-04-1.png	Ulmus rubra	lab	Young

75478	dataset/images/lab/ulmus_rubra/pi2534-04-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-04-2.png	Ulmus rubra	lab	Young

75479	dataset/images/lab/ulmus_rubra/pi2534-04-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-04-3.png	Ulmus rubra	lab	Young

75480	dataset/images/lab/ulmus_rubra/pi2534-04-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-04-4.png	Ulmus rubra	lab	Young

75481	dataset/images/lab/ulmus_rubra/pi2534-05-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-05-1.png	Ulmus rubra	lab	Young

75482	dataset/images/lab/ulmus_rubra/pi2534-05-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-05-2.png	Ulmus rubra	lab	Young

75483	dataset/images/lab/ulmus_rubra/pi2534-05-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-05-3.png	Ulmus rubra	lab	Young

75484	dataset/images/lab/ulmus_rubra/pi2534-05-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-05-4.png	Ulmus rubra	lab	Young

75485	dataset/images/lab/ulmus_rubra/pi2534-06-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-06-1.png	Ulmus rubra	lab	Young

75486	dataset/images/lab/ulmus_rubra/pi2534-06-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-06-2.png	Ulmus rubra	lab	Young

75487	dataset/images/lab/ulmus_rubra/pi2534-06-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-06-3.png	Ulmus rubra	lab	Young

75488	dataset/images/lab/ulmus_rubra/pi2534-06-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-06-4.png	Ulmus rubra	lab	Young

75489	dataset/images/lab/ulmus_rubra/pi2534-07-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-07-1.png	Ulmus rubra	lab	Young

75490	dataset/images/lab/ulmus_rubra/pi2534-07-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-07-2.png	Ulmus rubra	lab	Young

75491	dataset/images/lab/ulmus_rubra/pi2534-07-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-07-3.png	Ulmus rubra	lab	Young

75492	dataset/images/lab/ulmus_rubra/pi2534-07-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2534-07-4.png	Ulmus rubra	lab	Young

75493	dataset/images/lab/ulmus_rubra/pi2613-01-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-01-1.png	Ulmus rubra	lab	Vegetative

75494	dataset/images/lab/ulmus_rubra/pi2613-01-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-01-2.png	Ulmus rubra	lab	Vegetative

75495	dataset/images/lab/ulmus_rubra/pi2613-01-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-01-3.png	Ulmus rubra	lab	Vegetative

75496	dataset/images/lab/ulmus_rubra/pi2613-01-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-01-4.png	Ulmus rubra	lab	Vegetative

75497	dataset/images/lab/ulmus_rubra/pi2613-02-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-02-1.png	Ulmus rubra	lab	Young

75498	dataset/images/lab/ulmus_rubra/pi2613-02-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-02-2.png	Ulmus rubra	lab	Young

75499	dataset/images/lab/ulmus_rubra/pi2613-02-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-02-3.png	Ulmus rubra	lab	Young

75500	dataset/images/lab/ulmus_rubra/pi2613-02-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-02-4.png	Ulmus rubra	lab	Young

75501	dataset/images/lab/ulmus_rubra/pi2613-03-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-03-1.png	Ulmus rubra	lab	Young

75502	dataset/images/lab/ulmus_rubra/pi2613-03-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-03-2.png	Ulmus rubra	lab	Young

75503	dataset/images/lab/ulmus_rubra/pi2613-03-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-03-3.png	Ulmus rubra	lab	Young

75504	dataset/images/lab/ulmus_rubra/pi2613-03-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-03-4.png	Ulmus rubra	lab	Young

75505	dataset/images/lab/ulmus_rubra/pi2613-04-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-04-1.png	Ulmus rubra	lab	Young

75506	dataset/images/lab/ulmus_rubra/pi2613-04-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-04-2.png	Ulmus rubra	lab	Young

75507	dataset/images/lab/ulmus_rubra/pi2613-04-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-04-3.png	Ulmus rubra	lab	Young

75508	dataset/images/lab/ulmus_rubra/pi2613-04-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-04-4.png	Ulmus rubra	lab	Young

75509	dataset/images/lab/ulmus_rubra/pi2613-05-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-05-1.png	Ulmus rubra	lab	Young

75510	dataset/images/lab/ulmus_rubra/pi2613-05-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-05-2.png	Ulmus rubra	lab	Young

75511	dataset/images/lab/ulmus_rubra/pi2613-05-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-05-3.png	Ulmus rubra	lab	Young

75512	dataset/images/lab/ulmus_rubra/pi2613-05-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-05-4.png	Ulmus rubra	lab	Young

75513	dataset/images/lab/ulmus_rubra/pi2613-06-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-06-1.png	Ulmus rubra	lab	Young

75514	dataset/images/lab/ulmus_rubra/pi2613-06-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-06-2.png	Ulmus rubra	lab	Young
75515	dataset/images/lab/ulmus_rubra/pi2613-06-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-06-3.png	Ulmus rubra	lab	Young

75516	dataset/images/lab/ulmus_rubra/pi2613-06-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-06-4.png	Ulmus rubra	lab	Young
75517	dataset/images/lab/ulmus_rubra/pi2613-07-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-07-1.png	Ulmus rubra	lab	Young

75518	dataset/images/lab/ulmus_rubra/pi2613-07-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-07-2.png	Ulmus rubra	lab	Young

75519	dataset/images/lab/ulmus_rubra/pi2613-07-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-07-3.png	Ulmus rubra	lab	Young

75520	dataset/images/lab/ulmus_rubra/pi2613-07-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-07-4.png	Ulmus rubra	lab	Young

75521	dataset/images/lab/ulmus_rubra/pi2613-08-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-08-1.png	Ulmus rubra	lab	Young

75522	dataset/images/lab/ulmus_rubra/pi2613-08-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-08-2.png	Ulmus rubra	lab	Young

75523	dataset/images/lab/ulmus_rubra/pi2613-08-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-08-3.png	Ulmus rubra	lab	Young

75524	dataset/images/lab/ulmus_rubra/pi2613-08-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-08-4.png	Ulmus rubra	lab	Young

75525	dataset/images/lab/ulmus_rubra/pi2613-09-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-09-1.png	Ulmus rubra	lab	Vegetative

75526	dataset/images/lab/ulmus_rubra/pi2613-09-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-09-2.png	Ulmus rubra	lab	Vegetative

75527	dataset/images/lab/ulmus_rubra/pi2613-09-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-09-3.png	Ulmus rubra	lab	Vegetative

75528	dataset/images/lab/ulmus_rubra/pi2613-09-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-09-4.png	Ulmus rubra	lab	Vegetative

75529	dataset/images/lab/ulmus_rubra/pi2613-10-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-10-1.png	Ulmus rubra	lab	Young

75530	dataset/images/lab/ulmus_rubra/pi2613-10-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-10-2.png	Ulmus rubra	lab	Young

75531	dataset/images/lab/ulmus_rubra/pi2613-10-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-10-3.png	Ulmus rubra	lab	Young

75532	dataset/images/lab/ulmus_rubra/pi2613-10-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2613-10-4.png	Ulmus rubra	lab	Young

75533	dataset/images/lab/ulmus_rubra/pi2614-01-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-01-1.png	Ulmus rubra	lab	Young

75534	dataset/images/lab/ulmus_rubra/pi2614-01-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-01-2.png	Ulmus rubra	lab	Young

75535	dataset/images/lab/ulmus_rubra/pi2614-01-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-01-3.png	Ulmus rubra	lab	Young

75536	dataset/images/lab/ulmus_rubra/pi2614-01-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-01-4.png	Ulmus rubra	lab	Young

75537	dataset/images/lab/ulmus_rubra/pi2614-02-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-02-1.png	Ulmus rubra	lab	Young

75538	dataset/images/lab/ulmus_rubra/pi2614-02-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-02-2.png	Ulmus rubra	lab	Young

75539	dataset/images/lab/ulmus_rubra/pi2614-02-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-02-3.png	Ulmus rubra	lab	Young

75540	dataset/images/lab/ulmus_rubra/pi2614-02-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-02-4.png	Ulmus rubra	lab	Young

75541	dataset/images/lab/ulmus_rubra/pi2614-03-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-03-1.png	Ulmus rubra	lab	Young

75542	dataset/images/lab/ulmus_rubra/pi2614-03-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-03-2.png	Ulmus rubra	lab	Young

75543	dataset/images/lab/ulmus_rubra/pi2614-03-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-03-3.png	Ulmus rubra	lab	Young

75544	dataset/images/lab/ulmus_rubra/pi2614-03-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-03-4.png	Ulmus rubra	lab	Young

75545	dataset/images/lab/ulmus_rubra/pi2614-04-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-04-1.png	Ulmus rubra	lab	Young

75546	dataset/images/lab/ulmus_rubra/pi2614-04-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-04-2.png	Ulmus rubra	lab	Young

75547	dataset/images/lab/ulmus_rubra/pi2614-04-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-04-3.png	Ulmus rubra	lab	Young

75548	dataset/images/lab/ulmus_rubra/pi2614-04-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-04-4.png	Ulmus rubra	lab	Young

75549	dataset/images/lab/ulmus_rubra/pi2614-05-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-05-1.png	Ulmus rubra	lab	Young

75550	dataset/images/lab/ulmus_rubra/pi2614-05-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-05-2.png	Ulmus rubra	lab	Young

75551	dataset/images/lab/ulmus_rubra/pi2614-05-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-05-3.png	Ulmus rubra	lab	Young

75552	dataset/images/lab/ulmus_rubra/pi2614-05-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-05-4.png	Ulmus rubra	lab	Young

75553	dataset/images/lab/ulmus_rubra/pi2614-06-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-06-1.png	Ulmus rubra	lab	Young

75554	dataset/images/lab/ulmus_rubra/pi2614-06-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-06-2.png	Ulmus rubra	lab	Young

75555	dataset/images/lab/ulmus_rubra/pi2614-06-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-06-3.png	Ulmus rubra	lab	Young

75556	dataset/images/lab/ulmus_rubra/pi2614-06-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-06-4.png	Ulmus rubra	lab	Young

75557	dataset/images/lab/ulmus_rubra/pi2614-07-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-07-1.png	Ulmus rubra	lab	Young

75558	dataset/images/lab/ulmus_rubra/pi2614-07-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-07-2.png	Ulmus rubra	lab	Young

75559	dataset/images/lab/ulmus_rubra/pi2614-07-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-07-3.png	Ulmus rubra	lab	Young

75560	dataset/images/lab/ulmus_rubra/pi2614-07-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-07-4.png	Ulmus rubra	lab	Young

75561	dataset/images/lab/ulmus_rubra/pi2614-08-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-08-1.png	Ulmus rubra	lab	Young

75562	dataset/images/lab/ulmus_rubra/pi2614-08-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-08-2.png	Ulmus rubra	lab	Young

75563	dataset/images/lab/ulmus_rubra/pi2614-08-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-08-3.png	Ulmus rubra	lab	Young

75564	dataset/images/lab/ulmus_rubra/pi2614-08-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2614-08-4.png	Ulmus rubra	lab	Young

75565	dataset/images/lab/ulmus_rubra/pi2615-01-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-01-1.png	Ulmus rubra	lab	Vegetative

75566	dataset/images/lab/ulmus_rubra/pi2615-01-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-01-2.png	Ulmus rubra	lab	Vegetative

75567	dataset/images/lab/ulmus_rubra/pi2615-01-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-01-3.png	Ulmus rubra	lab	Vegetative

75568	dataset/images/lab/ulmus_rubra/pi2615-01-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-01-4.png	Ulmus rubra	lab	Vegetative

75569	dataset/images/lab/ulmus_rubra/pi2615-02-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-02-1.png	Ulmus rubra	lab	Vegetative

75570	dataset/images/lab/ulmus_rubra/pi2615-02-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-02-2.png	Ulmus rubra	lab	Vegetative

75571	dataset/images/lab/ulmus_rubra/pi2615-02-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-02-3.png	Ulmus rubra	lab	Vegetative

75572	dataset/images/lab/ulmus_rubra/pi2615-02-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-02-4.png	Ulmus rubra	lab	Vegetative

75573	dataset/images/lab/ulmus_rubra/pi2615-03-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-03-1.png	Ulmus rubra	lab	Vegetative

75574	dataset/images/lab/ulmus_rubra/pi2615-03-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-03-2.png	Ulmus rubra	lab	Vegetative

75575	dataset/images/lab/ulmus_rubra/pi2615-03-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-03-3.png	Ulmus rubra	lab	Vegetative

75576	dataset/images/lab/ulmus_rubra/pi2615-03-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-03-4.png	Ulmus rubra	lab	Vegetative

75577	dataset/images/lab/ulmus_rubra/pi2615-04-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-04-1.png	Ulmus rubra	lab	Vegetative

75578	dataset/images/lab/ulmus_rubra/pi2615-04-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-04-2.png	Ulmus rubra	lab	Vegetative

75579	dataset/images/lab/ulmus_rubra/pi2615-04-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-04-3.png	Ulmus rubra	lab	Vegetative

75580	dataset/images/lab/ulmus_rubra/pi2615-04-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-04-4.png	Ulmus rubra	lab	Vegetative

75581	dataset/images/lab/ulmus_rubra/pi2615-05-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-05-1.png	Ulmus rubra	lab	Young

75582	dataset/images/lab/ulmus_rubra/pi2615-05-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-05-2.png	Ulmus rubra	lab	Young

75583	dataset/images/lab/ulmus_rubra/pi2615-05-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-05-3.png	Ulmus rubra	lab	Young

75584	dataset/images/lab/ulmus_rubra/pi2615-05-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-05-4.png	Ulmus rubra	lab	Young

75585	dataset/images/lab/ulmus_rubra/pi2615-06-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-06-1.png	Ulmus rubra	lab	Young

75586	dataset/images/lab/ulmus_rubra/pi2615-06-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-06-2.png	Ulmus rubra	lab	Young

75587	dataset/images/lab/ulmus_rubra/pi2615-06-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-06-3.png	Ulmus rubra	lab	Young

75588	dataset/images/lab/ulmus_rubra/pi2615-06-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-06-4.png	Ulmus rubra	lab	Young

75589	dataset/images/lab/ulmus_rubra/pi2615-07-1.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-07-1.png	Ulmus rubra	lab	Young

75590	dataset/images/lab/ulmus_rubra/pi2615-07-2.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-07-2.png	Ulmus rubra	lab	Young

75591	dataset/images/lab/ulmus_rubra/pi2615-07-3.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-07-3.png	Ulmus rubra	lab	Young

75592	dataset/images/lab/ulmus_rubra/pi2615-07-4.jpg	dataset/segmented/lab/ulmus_rubra/pi2615-07-4.png	Ulmus rubra	lab	Young

